,target_url,target_date,target_site,target_attributions,source_0,source_0_date,source_0_site,source_0_overlap,source_0_attributions,source_1,source_1_date,source_1_site,source_1_overlap,source_1_attributions,source_2,source_2_date,source_2_site,source_2_overlap,source_2_attributions,source_3,source_3_date,source_3_site,source_3_overlap,source_3_attributions,source_4,source_4_date,source_4_site,source_4_overlap,source_4_attributions,classification
443,https://www.independent.co.ug/un-chief-voices-concern-over-political-polarization-in-libya,2022-03-06,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0306/c90000-9966864.html,2022-03-06,en.people.cn,0.5714285714285714,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
444,https://www.independent.co.ug/biden-struggles-in-pond-of-exclusionary-summit-of-the-americas,2022-06-11,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0611/c90000-10108438.html,2022-06-11,en.people.cn,0.7727272727272727,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
445,https://www.independent.co.ug/mcconnell-re-elected-as-republican-leader-in-u-s-senate,2022-11-17,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-11-17/detail-ihcfwzyq0206596.shtml,2022-11-17,ecns.cn,0.72,Xinhua,http://en.people.cn/n3/2022/1117/c90000-10172726.html,2022-11-17,en.people.cn,0.68,Xinhua,,,,,,,,,,,,,,,,state-media
446,https://www.independent.co.ug/un-chief-welcomes-1st-sailing-of-vessel-from-ukraines-odesa-under-grain-export-deal,2022-08-02,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0802/c90000-10129916.html,2022-08-02,en.people.cn,0.7391304347826086,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
447,https://www.independent.co.ug/mexican-president-urges-u-s-to-share-burden-of-immigration-issue,2022-05-08,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0507/c90000-10093646.html,2022-05-07,en.people.cn,0.6363636363636364,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
448,https://www.independent.co.ug/putin-urges-west-to-stop-arming-ukraine-in-conversation-with-macron,2022-05-04,independent.co.ug,Xinhua,http://www.ecns.cn/news/politics/2022-05-04/detail-ihayamfc5312212.shtml,2022-05-04,ecns.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
449,https://www.independent.co.ug/britain-unveils-new-round-of-sanctions-against-russia,2022-02-25,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0225/c90000-9962677.html,2022-02-25,en.people.cn,0.5555555555555556,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
450,https://www.independent.co.ug/biden-proposes-20-pct-minimum-tax-on-wealthiest-in-white-house-budget-plan,2022-03-29,independent.co.ug,Xinhua,https://english.news.cn/northamerica/20220329/d3b060d5bc1a4707a155c04abb381f42/c.html,2022-03-29,english.news.cn,0.5714285714285714,Xinhua,http://www.ecns.cn/news/2022-03-29/detail-ihawymkm2555840.shtml,2022-03-29,ecns.cn,0.5714285714285714,Xinhua,,,,,,,,,,,,,,,,state-media
451,https://www.independent.co.ug/western-coverage-of-ukraine-exposes-deep-seated-racist-bias-double-standards,2022-03-17,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0317/c90000-9972354.html,2022-03-17,en.people.cn,0.631578947368421,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
452,https://www.independent.co.ug/sudan-launches-1st-direct-maritime-shipping-route-to-china,2022-06-29,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0628/c90000-10115706.html,2022-06-28,en.people.cn,0.6,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
453,https://www.independent.co.ug/u-s-biological-activities-in-ukraine-a-devils-plan-russian-foreign-ministry,2022-03-29,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0329/c90000-10077170.html,2022-03-29,en.people.cn,0.5384615384615384,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
454,https://www.independent.co.ug/twitter-reinstates-trumps-account,2022-11-20,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1120/c90000-10173846.html,2022-11-20,en.people.cn,0.5833333333333334,Xinhua,http://www.ecns.cn/news/politics/2022-11-21/detail-ihchchpu5651915.shtml,2022-11-21,ecns.cn,0.5,Xinhua,,,,,,,,,,,,,,,,state-media
455,https://www.independent.co.ug/cpc-unveils-new-top-leadership-for-new-journey-toward-modernization,2022-10-24,independent.co.ug,Xinhua,http://www.ecns.cn/news/politics/2022-10-24/detail-ihcfhiyy9438997.shtml,2022-10-24,ecns.cn,0.8378378378378378,Xinhua,https://english.news.cn/20221023/763019864a944b82a6cc8761b47643b3/c.html,2022-10-23,english.news.cn,0.8648648648648649,Xinhua,http://en.people.cn/n3/2022/1024/c90000-10162531.html,2022-10-24,en.people.cn,0.8648648648648649,Xinhua,,,,,,,,,,,state-media
456,https://www.independent.co.ug/brazil-decrees-end-of-covid-19-health-emergency,2022-04-24,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0423/c90000-10087939.html,2022-04-23,en.people.cn,0.5454545454545454,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
457,https://www.independent.co.ug/american-voters-cast-ballots-in-high-stakes-midterm-elections,2022-11-09,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-11-09/detail-ihcfsvky7641821.shtml,2022-11-09,ecns.cn,0.75,Xinhua,http://en.people.cn/n3/2022/1109/c90000-10168874.html,2022-11-09,en.people.cn,0.7083333333333334,Xinhua,,,,,,,,,,,,,,,,state-media
458,https://www.independent.co.ug/dollar-as-u-s-currency-now-is-problem-of-world,2022-11-08,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1108/c90000-10168299.html,2022-11-08,en.people.cn,0.8333333333333334,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
459,https://www.independent.co.ug/elon-musk-offers-to-buy-twitter-for-43-bln-usd,2022-04-15,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-04-15/detail-ihaxmtii6879722.shtml,2022-04-15,ecns.cn,0.5833333333333334,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
460,https://www.independent.co.ug/with-selfish-agenda-biden-achieves-limited-goals-on-1st-mideast-trip-as-u-s-president,2022-07-18,independent.co.ug,Zhi Linfei & Li Rui – Xinhua,http://en.people.cn/n3/2022/0718/c90000-10124195.html,2022-07-18,en.people.cn,0.84375,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
461,https://www.independent.co.ug/gun-violence-bill-passage-draws-harsh-criticism-mild-praise-in-u-s,2022-06-26,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0625/c90000-10114983.html,2022-06-25,en.people.cn,0.75,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
462,https://www.independent.co.ug/africa-reports-nearly-1400-monkeypox-cases-in-2022-who,2022-06-01,independent.co.ug,Xinhua,http://www.ecns.cn/news/society/2022-06-01/detail-ihayxink4229960.shtml,2022-06-01,ecns.cn,0.6,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
463,https://www.independent.co.ug/every-child-has-right-to-realize-human-potential-un-education-director,2022-11-21,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1121/c90000-10173976.html,2022-11-21,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
464,https://www.independent.co.ug/how-will-abortion-rights-fight-affect-u-s-midterms,2022-05-05,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0505/c90000-10092465.html,2022-05-05,en.people.cn,0.8125,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
465,https://www.independent.co.ug/sudan-risks-sliding-into-economic-security-collapse-un-envoy,2022-03-30,independent.co.ug,Xinhua,https://english.news.cn/20220329/b0ee26d2638244c4953c33a7e6cfc14d/c.html,2022-03-29,english.news.cn,0.75,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
466,https://www.independent.co.ug/progress-in-hiv-care-for-children-pregnant-women-nearly-flat-over-past-3-years-unicef,2022-11-29,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1129/c90000-10177706.html,2022-11-29,en.people.cn,0.7142857142857143,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
467,https://www.independent.co.ug/bidens-decision-to-compensate-9-11-victims-with-afghan-assets-unfair-taliban-spokesman,2022-02-14,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-02-14/detail-ihavsivh2523243.shtml,2022-02-14,ecns.cn,0.5625,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
468,https://www.independent.co.ug/biden-says-midterm-voters-frustrated-as-control-of-congress-still-unclear,2022-11-10,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1111/c90000-10170002.html,2022-11-11,en.people.cn,0.7916666666666666,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
469,https://www.independent.co.ug/un-chief-calls-for-joint-efforts-to-advance-sdgs,2022-05-10,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0510/c90000-10094368.html,2022-05-10,en.people.cn,0.6666666666666666,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
470,https://www.independent.co.ug/u-s-house-passes-bill-on-access-to-contraception,2022-07-22,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0722/c90000-10126189.html,2022-07-22,en.people.cn,0.6,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
471,https://www.independent.co.ug/russia-continues-to-slash-gas-supply-to-europe,2022-06-16,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0616/c90000-10110362.html,2022-06-16,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
472,https://www.independent.co.ug/macrons-re-election-gives-eu-dose-of-consistency-in-turbulent-times,2022-04-26,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0426/c90000-10089288.html,2022-04-26,en.people.cn,0.6470588235294118,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
473,https://www.independent.co.ug/trump-declines-to-answer-questions-in-civil-investigation,2022-08-11,independent.co.ug,Xinhua,http://www.ecns.cn/news/politics/2022-08-11/detail-ihcazrmu4814026.shtml,2022-08-11,ecns.cn,0.6363636363636364,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
474,https://www.independent.co.ug/world-bank-expects-debt-crisis-to-continue-to-worsen-in-2022,2022-04-19,independent.co.ug,Xinhua,https://www.chinadaily.com.cn/a/202204/19/WS625e1105a310fd2b29e57bb0.html,2022-04-19,chinadaily.com.cn,0.7647058823529411,Xinhua,http://www.chinadaily.com.cn/a/202204/19/WS625e1105a310fd2b29e57bb0.html,2022-04-19,chinadaily.com.cn,0.7647058823529411,Xinhua,http://en.people.cn/n3/2022/0419/c90000-10085590.html,2022-04-19,en.people.cn,0.7647058823529411,Xinhua,,,,,,,,,,,state-media
475,https://www.independent.co.ug/world-bank-warns-of-rises-in-food-energy-prices-due-to-russia-ukraine-conflict,2022-04-27,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0427/c90000-10090015.html,2022-04-27,en.people.cn,0.6923076923076923,Xinhua,http://www.ecns.cn/news/2022-04-28/detail-ihaxwerf5647806.shtml,2022-04-28,ecns.cn,0.6153846153846154,Xinhua,,,,,,,,,,,,,,,,state-media
476,https://www.independent.co.ug/au-commission-chief-reiterates-aus-keen-interest-to-further-deepen-long-standing-china-africa-ties,2022-07-21,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0721/c90000-10125713.html,2022-07-21,en.people.cn,0.5384615384615384,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
477,https://www.independent.co.ug/ukraine-needs-hard-work-determination-to-join-eu-says-von-der-leyen,2022-07-02,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0702/c90000-10118154.html,2022-07-02,en.people.cn,0.6153846153846154,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
478,https://www.independent.co.ug/biden-accepts-in-principle-meeting-with-putin-white-house,2022-02-21,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0221/c90000-9960797.html,2022-02-21,en.people.cn,0.5,Xinhua,https://www.chinadaily.com.cn/a/202202/21/WS62132beaa310cdd39bc87ec7.html,2022-02-21,chinadaily.com.cn,0.5,Xinhua,http://www.ecns.cn/news/2022-02-21/detail-ihavwrts3793678.shtml,2022-02-21,ecns.cn,0.5,Xinhua,,,,,,,,,,,state-media
479,https://www.independent.co.ug/washington-spends-250-mln-usd-on-biowarfare-activities-in-ukraine-russian-defense-ministry,2022-07-08,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-07-08/detail-ihazynnw3909917.shtml,2022-07-08,ecns.cn,0.5,Xinhua,http://en.people.cn/n3/2022/0708/c90000-10120697.html,2022-07-08,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,state-media
480,https://www.independent.co.ug/macron-wins-french-presidential-runoff,2022-04-25,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0425/c90000-10088739.html,2022-04-25,en.people.cn,0.6875,Xinhua,http://www.ecns.cn/news/2022-04-25/detail-ihaxrxye1106941.shtml,2022-04-25,ecns.cn,0.625,Xinhua,,,,,,,,,,,,,,,,state-media
481,https://www.independent.co.ug/global-covid-19-cases-surpass-500-mln-who,2022-04-15,independent.co.ug,Xinhua,https://www.chinadaily.com.cn/a/202204/15/WS6258caf8a310fd2b29e5723f.html,2022-04-15,chinadaily.com.cn,0.5454545454545454,Xinhua,http://www.ecns.cn/news/society/2022-04-15/detail-ihaxmtii6879748.shtml,2022-04-15,ecns.cn,0.5454545454545454,Xinhua,http://en.people.cn/n3/2022/0415/c90000-10084206.html,2022-04-15,en.people.cn,0.5454545454545454,Xinhua,,,,,,,,,,,state-media
482,https://www.independent.co.ug/biden-anticipates-return-of-in-person-work-later-this-week,2022-07-26,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0726/c90000-10127442.html,2022-07-26,en.people.cn,0.6818181818181818,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
483,https://www.independent.co.ug/who-launch-new-child-mental-health-program-in-covid-19-recovery,2022-03-22,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0322/c90000-9974120.html,2022-03-22,en.people.cn,0.5882352941176471,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
484,https://www.independent.co.ug/all-set-for-afcon-kick-off-after-caf-president-arrives,2022-01-08,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/01/08/caf-president-arrives-in-cameroon-for-afcon-opener,2022-01-08,africa.cgtn.com,0.5,,,,,,,,,,,,,,,,,,,,,,state-media
485,https://www.independent.co.ug/u-s-state-department-urges-americans-to-depart-ukraine,2022-02-12,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0212/c90000-9956913.html,2022-02-12,en.people.cn,0.5384615384615384,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
486,https://www.independent.co.ug/russian-forces-destroy-worlds-biggest-cargo-plane-mriya-in-ukraine,2022-02-28,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-02-28/detail-ihawawkt8343460.shtml,2022-02-28,ecns.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
487,https://www.independent.co.ug/death-toll-from-mogadishu-car-bomb-attacks-hit-100-as-attacks-condemned,2022-10-30,independent.co.ug,Xinhua,https://www.chinadaily.com.cn/a/202210/30/WS635e4bb3a310fd2b29e7f43f.html,2022-10-30,chinadaily.com.cn,0.5714285714285714,Xinhua,http://www.chinadaily.com.cn/a/202210/30/WS635e4bb3a310fd2b29e7f43f.html,2022-10-30,chinadaily.com.cn,0.5714285714285714,Xinhua,,,,,,,,,,,,,,,,state-media
488,https://www.independent.co.ug/ranil-wickremesinghe-elected-as-new-president-of-sri-lanka,2022-07-20,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0721/c90000-10125560.html,2022-07-21,en.people.cn,0.5384615384615384,Xinhua,http://en.people.cn/n3/2022/0720/c90000-10125416.html,2022-07-20,en.people.cn,0.5384615384615384,Xinhua,http://www.ecns.cn/news/2022-07-20/detail-ihcakxsi6135475.shtml,2022-07-20,ecns.cn,0.5384615384615384,Xinhua,,,,,,,,,,,state-media
489,https://www.independent.co.ug/research-finds-white-supremacy-propaganda-on-rise-in-u-s,2022-03-08,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0308/c90000-9967841.html,2022-03-08,en.people.cn,0.6363636363636364,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
490,https://www.independent.co.ug/ethiopia-central-bank-warns-against-trading-in-digital-currencies,2022-06-06,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/06/06/ethiopia-central-bank-warns-against-trading-in-digital-currencies,2022-06-06,africa.cgtn.com,0.5,,,,,,,,,,,,,,,,,,,,,,state-media
491,https://www.independent.co.ug/irans-fm-urges-biden-to-end-hypocrisy,2022-11-04,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1104/c90000-10167588.html,2022-11-04,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
492,https://www.independent.co.ug/qatar-world-cup-rescheduled-to-kick-off-one-day-earlier,2022-08-12,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0812/c90000-10134575.html,2022-08-12,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
493,https://www.independent.co.ug/no-countercurrents-could-stop-trend-of-economic-globalization-xi,2022-01-17,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0117/c90000-9945940.html,2022-01-17,en.people.cn,0.5555555555555556,Xinhua,http://www.ecns.cn/news/2022-01-17/detail-ihauveie2087805.shtml,2022-01-17,ecns.cn,0.5555555555555556,Xinhua,https://www.chinadaily.com.cn/a/202201/17/WS61e54b5aa310cdd39bc818a7.html,2022-01-17,chinadaily.com.cn,0.5555555555555556,Xinhua,,,,,,,,,,,state-media
494,https://www.independent.co.ug/u-s-house-votes-to-suspend-normal-trade-relations-with-russia,2022-03-18,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-03-18/detail-ihawpiuq2990381.shtml,2022-03-18,ecns.cn,0.6666666666666666,新华网,,,,,,,,,,,,,,,,,,,,,state-media
495,https://www.independent.co.ug/volcanic-eruptions-have-significant-impact-on-tonga,2022-01-17,independent.co.ug,Xinhua,http://www.ecns.cn/news/society/2022-01-17/detail-ihauveie2087411.shtml,2022-01-17,ecns.cn,0.6470588235294118,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
496,https://www.independent.co.ug/russia-urges-u-s-to-explain-military-biological-activities,2022-06-13,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0613/c90000-10108749.html,2022-06-13,en.people.cn,0.5384615384615384,Xinhua,http://www.ecns.cn/news/2022-06-13/detail-ihazcpzs6468284.shtml,2022-06-13,ecns.cn,0.5384615384615384,Xinhua,,,,,,,,,,,,,,,,state-media
497,https://www.independent.co.ug/un-chief-calls-for-action-in-3-areas-to-prevent-disaster-of-biological-weapons,2022-11-29,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1129/c90000-10177604.html,2022-11-29,en.people.cn,0.5714285714285714,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
498,https://www.independent.co.ug/who-to-decide-whether-monkeypox-represents-public-health-emergency,2022-06-15,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-06-15/detail-ihaziuqy8688549.shtml,2022-06-15,ecns.cn,0.5833333333333334,Xinhua,http://en.people.cn/n3/2022/0615/c90000-10109796.html,2022-06-15,en.people.cn,0.5833333333333334,Xinhua,,,,,,,,,,,,,,,,state-media
499,https://www.independent.co.ug/covid-19-virus-likely-continues-to-evolve-but-severity-reduces-over-time-who,2022-03-31,independent.co.ug,Xinhua,https://www.chinadaily.com.cn/a/202203/31/WS62450c8aa310fd2b29e54583.html,2022-03-31,chinadaily.com.cn,0.6153846153846154,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
500,https://www.independent.co.ug/u-s-democracy-is-the-height-of-hypocrisy,2022-11-02,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1102/c90000-10166109.html,2022-11-02,en.people.cn,0.8863636363636364,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
501,https://www.independent.co.ug/u-s-added-to-who-list-of-countries-with-circulating-vaccine-derived-poliovirus,2022-09-14,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0914/c90000-10146659.html,2022-09-14,en.people.cn,0.6,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
502,https://www.independent.co.ug/tanzania-conducts-national-population-and-housing-census,2022-08-24,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/08/23/tanzania-conducts-national-population-and-housing-census,2022-08-23,africa.cgtn.com,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,state-media
503,https://www.independent.co.ug/china-summons-us-ambassador-over-pelosis-visit-to-taiwan,2022-08-03,independent.co.ug,Xinhua,http://www.ecns.cn/news/politics/2022-08-03/detail-ihcavkwr6136450.shtml,2022-08-03,ecns.cn,0.7142857142857143,Xinhua,https://www.chinadaily.com.cn/a/202208/03/WS62e9a290a310fd2b29e6fe10.html,2022-08-03,chinadaily.com.cn,0.7142857142857143,Xinhua,http://en.people.cn/n3/2022/0803/c90000-10130328.html,2022-08-03,en.people.cn,0.7142857142857143,Xinhua,,,,,,,,,,,state-media
504,https://www.independent.co.ug/russia-creates-working-groups-to-probe-u-s-controlled-biolabs-in-ukraine,2022-04-01,independent.co.ug,Xinhua,http://www.ecns.cn/news/politics/2022-04-01/detail-ihawymkm2557041.shtml,2022-04-01,ecns.cn,0.6,Xinhua,http://en.people.cn/n3/2022/0401/c90000-10078545.html,2022-04-01,en.people.cn,0.6,Xinhua,,,,,,,,,,,,,,,,state-media
505,https://www.independent.co.ug/world-should-not-forget-suffering-in-syria-un,2022-03-16,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0316/c90000-9971672.html,2022-03-16,en.people.cn,0.5384615384615384,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
506,https://www.independent.co.ug/new-studies-find-more-evidence-supporting-natural-origin-of-sars-cov-2,2022-03-11,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0311/c90000-9969599.html,2022-03-11,en.people.cn,0.7142857142857143,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
507,https://www.independent.co.ug/china-urges-japan-to-stop-hyping-up-security-threats-to-justify-its-military-build-up,2022-07-23,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0723/c90000-10126470.html,2022-07-23,en.people.cn,0.6153846153846154,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
508,https://www.independent.co.ug/messi-brazil-france-england-are-world-cup-favorites,2022-11-16,independent.co.ug,Xinhua,http://english.news.cn/20221116/3f3217dbfb8a4b85a9bb2120fe8b0c2e/c.html,2022-11-16,english.news.cn,0.6153846153846154,Xinhua,http://english.news.cn/20221116/3fb2b9c10b3542f7957d08e6868f442e/c.html,2022-11-16,english.news.cn,0.6153846153846154,Xinhua,,,,,,,,,,,,,,,,state-media
509,https://www.independent.co.ug/biden-supports-russias-exclusion-from-g20,2022-03-26,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0326/c90000-10076308.html,2022-03-26,en.people.cn,0.6363636363636364,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
510,https://www.independent.co.ug/ugandas-pmi-rises-to-54-9-in-january-report,2022-02-05,independent.co.ug,THE INDEPENDENT,https://africa.cgtn.com/2022/02/05/ugandas-pmi-rises-to-54-9-in-january-report,2022-02-05,africa.cgtn.com,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,self
511,https://www.independent.co.ug/aid-agencies-appeal-for-urgent-funding-to-avert-food-crisis-in-eastern-africa,2022-04-26,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/04/26/aid-agencies-appeal-for-urgent-funding-to-avert-food-crisis-in-eastern-africa,2022-04-26,africa.cgtn.com,0.6,,,,,,,,,,,,,,,,,,,,,,state-media
512,https://www.independent.co.ug/pla-eastern-theater-command-launches-unprecedented-live-fire-joint-exercises-around-taiwan-island,2022-08-06,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-08-05/detail-ihcavkwr6140971.shtml,2022-08-05,ecns.cn,0.5833333333333334,Xinhua,http://en.people.cn/n3/2022/0805/c90000-10131423.html,2022-08-05,en.people.cn,0.6666666666666666,Xinhua,,,,,,,,,,,,,,,,state-media
513,https://www.independent.co.ug/kiev-destroyed-deadly-samples-from-u-s-funded-biowarfare-labs-russia,2022-03-09,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-03-09/detail-ihawiaxw7023130.shtml,2022-03-09,ecns.cn,0.5384615384615384,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
514,https://www.independent.co.ug/u-s-sanctions-key-actors-in-iran-ballistic-missile-program,2022-03-31,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0331/c90000-10078111.html,2022-03-31,en.people.cn,0.6666666666666666,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
515,https://www.independent.co.ug/covid-19-still-a-global-health-emergency-despite-drop-in-cases-deaths-who,2022-04-14,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0414/c90000-10083663.html,2022-04-14,en.people.cn,0.6666666666666666,Xinhua,http://www.ecns.cn/news/society/2022-04-14/detail-ihaxmtii6877169.shtml,2022-04-14,ecns.cn,0.6666666666666666,Xinhua,https://www.chinadaily.com.cn/a/202204/14/WS6257721aa310fd2b29e56dc5.html,2022-04-14,chinadaily.com.cn,0.6666666666666666,Xinhua,,,,,,,,,,,state-media
516,https://www.independent.co.ug/kenyas-former-president-kibaki-laid-to-rest-in-ancestral-home,2022-05-01,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/05/01/kenyas-former-president-mwai-kibaki-laid-to-rest-in-ancestral-home,2022-05-01,africa.cgtn.com,0.6875,,,,,,,,,,,,,,,,,,,,,,state-media
517,https://www.independent.co.ug/who-calls-for-genuine-unselfish-collaboration-against-monkeypox,2022-06-16,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-06-16/detail-ihaziuqy8691323.shtml,2022-06-16,ecns.cn,0.5333333333333333,Xinhua,http://en.people.cn/n3/2022/0616/c90000-10110248.html,2022-06-16,en.people.cn,0.6,Xinhua,,,,,,,,,,,,,,,,state-media
518,https://www.independent.co.ug/cases-drop-for-first-time-as-africas-fourth-covid-19-wave-ebbs-who,2022-01-22,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/01/20/who-africas-weekly-covid-19-case-rate-drops-for-first-time-since-peak-of-omicron-fueled-fourth-wave,2022-01-20,africa.cgtn.com,0.6,,,,,,,,,,,,,,,,,,,,,,state-media
519,https://www.independent.co.ug/opinion-americas-lies-are-born-out-of-its-own-atrocities,2022-07-04,independent.co.ug,Xin Ping – Xinhua,http://en.people.cn/n3/2022/0704/c90000-10118398.html,2022-07-04,en.people.cn,0.6666666666666666,Xinhua,https://www.chinadaily.com.cn/a/202207/04/WS62c28592a310fd2b29e6a3ad.html,2022-07-04,chinadaily.com.cn,0.6666666666666666,"Xinhua, Xin Ping",,,,,,,,,,,,,,,,state-media
520,https://www.independent.co.ug/u-s-supreme-court-rejects-trumps-request-to-intervene-in-documents-controversy,2022-10-15,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1015/c90000-10158671.html,2022-10-15,en.people.cn,0.6,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
521,https://www.independent.co.ug/japans-major-advertising-firms-searched-as-tokyo-olympic-corruption-probe-widens,2022-11-30,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1130/c90000-10178183.html,2022-11-30,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media
